Unique ID,District,Date,Measure,Longitude,Latitude,Time Period,Data Value,Air Quality
00D5BCCC,Chennai,01-09-2021,PM2.5 (µg/m³),80.2707,13.0827,Monthly,162,Very Poor
00C629BE,Delhi,01-04-2016,SO2 (ppb),77.1025,28.7041,Monthly,41,Moderate
0143AB7F,Mumbai,01-12-2019,PM2.5 (µg/m³),72.8777,19.076,Monthly,185,Very Poor
017374BF,Chennai,01-09-2004,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,29,Good
01189322,Mumbai,01-03-2006,"Ozone (O3, ppb)",72.8777,19.076,Monthly,97,Moderate
01E7FE58,Delhi,01-06-2009,PM10 (µg/m³),77.1025,28.7041,Monthly,85,Moderate
00B73D1D,Bengaluru,01-06-2015,PM10 (µg/m³),77.5946,12.9716,Monthly,135,Poor
00C01817,Mumbai,01-11-2016,PM2.5 (µg/m³),72.8777,19.076,Monthly,122,Poor
002EC874,Kolkata,01-07-2002,PM2.5 (µg/m³),88.3639,22.5726,Monthly,152,Very Poor
0227E72F,Bengaluru,01-11-2015,SO2 (ppb),77.5946,12.9716,Monthly,34,Moderate
00157CEA,Delhi,01-01-2021,SO2 (ppb),77.1025,28.7041,Monthly,6,Good
02070901,Kolkata,01-12-2003,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,38,Good
0253F81C,Bengaluru,01-10-2022,NO2 (ppb),77.5946,12.9716,Monthly,50,Moderate
02318CEA,Bengaluru,01-09-2004,SO2 (ppb),77.5946,12.9716,Monthly,7,Good
01E77FC0,Delhi,01-03-2018,PM2.5 (µg/m³),77.1025,28.7041,Monthly,93,Moderate
0269063F,Delhi,01-10-2023,PM2.5 (µg/m³),77.1025,28.7041,Monthly,183,Very Poor
028B1E1A,Chennai,01-07-2021,PM10 (µg/m³),80.2707,13.0827,Monthly,144,Poor
01BA5948,Delhi,01-11-2020,PM2.5 (µg/m³),77.1025,28.7041,Monthly,99,Moderate
01BFB41F,Kolkata,01-01-2023,PM2.5 (µg/m³),88.3639,22.5726,Monthly,125,Poor
01B60AC7,Chennai,01-09-2001,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,34,Good
0216F88F,Mumbai,01-06-2008,SO2 (ppb),72.8777,19.076,Monthly,42,Moderate
007E8DA4,Chennai,01-11-2003,PM10 (µg/m³),80.2707,13.0827,Monthly,78,Moderate
02265378,Kolkata,01-10-2006,NO2 (ppb),88.3639,22.5726,Monthly,12,Good
0275780B,Kolkata,01-09-2011,NO2 (ppb),88.3639,22.5726,Monthly,20,Good
02035353,Kolkata,01-02-2021,NO2 (ppb),88.3639,22.5726,Monthly,34,Moderate
0017972A,Chennai,01-02-2012,NO2 (ppb),80.2707,13.0827,Monthly,19,Good
00C588B3,Kolkata,01-10-2001,PM10 (µg/m³),88.3639,22.5726,Monthly,192,Very Poor
015B47AE,Mumbai,01-09-2015,PM10 (µg/m³),72.8777,19.076,Monthly,117,Poor
00F963C1,Chennai,01-05-2014,NO2 (ppb),80.2707,13.0827,Monthly,44,Moderate
0163B154,Bengaluru,01-02-2022,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,43,Good
013921E3,Mumbai,01-07-2012,PM2.5 (µg/m³),72.8777,19.076,Monthly,141,Poor
00333490,Bengaluru,01-02-2002,PM2.5 (µg/m³),77.5946,12.9716,Monthly,123,Poor
0028DB9B,Bengaluru,01-07-2005,PM2.5 (µg/m³),77.5946,12.9716,Monthly,137,Poor
0160C21F,Delhi,01-01-2022,PM10 (µg/m³),77.1025,28.7041,Monthly,106,Poor
01C39E04,Bengaluru,01-11-2021,NO2 (ppb),77.5946,12.9716,Monthly,47,Moderate
023B1F54,Delhi,01-07-2016,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,36,Good
01A400DD,Kolkata,01-04-2009,PM10 (µg/m³),88.3639,22.5726,Monthly,50,Moderate
00FBD5D8,Mumbai,01-02-2020,NO2 (ppb),72.8777,19.076,Monthly,14,Good
00CED37B,Chennai,01-06-2019,PM2.5 (µg/m³),80.2707,13.0827,Monthly,57,Moderate
00CCF13F,Delhi,01-09-2013,PM10 (µg/m³),77.1025,28.7041,Monthly,98,Moderate
0148E581,Delhi,01-12-2001,SO2 (ppb),77.1025,28.7041,Monthly,36,Moderate
00650CD4,Chennai,01-11-2010,PM10 (µg/m³),80.2707,13.0827,Monthly,162,Very Poor
00B9EBB5,Delhi,01-05-2014,NO2 (ppb),77.1025,28.7041,Monthly,46,Moderate
00F7D15F,Chennai,01-02-2008,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,55,Good
0108C865,Delhi,01-05-2004,NO2 (ppb),77.1025,28.7041,Monthly,44,Moderate
02596B15,Delhi,01-10-2002,NO2 (ppb),77.1025,28.7041,Monthly,48,Moderate
0199CEF5,Bengaluru,01-04-2021,NO2 (ppb),77.5946,12.9716,Monthly,25,Good
028CF50A,Chennai,01-11-2013,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,25,Good
00754D43,Chennai,01-05-2023,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,73,Moderate
000A1125,Bengaluru,01-11-2014,NO2 (ppb),77.5946,12.9716,Monthly,17,Good
01CAC458,Mumbai,01-10-2001,PM2.5 (µg/m³),72.8777,19.076,Monthly,98,Moderate
023C8292,Bengaluru,01-10-2008,PM2.5 (µg/m³),77.5946,12.9716,Monthly,123,Poor
020D0092,Chennai,01-01-2019,PM2.5 (µg/m³),80.2707,13.0827,Monthly,179,Very Poor
0065A309,Mumbai,01-11-2023,PM10 (µg/m³),72.8777,19.076,Monthly,143,Poor
00321FEA,Kolkata,01-03-2023,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,30,Good
0078FCBA,Mumbai,01-12-2007,"Ozone (O3, ppb)",72.8777,19.076,Monthly,82,Moderate
00304FF5,Chennai,01-10-2004,PM10 (µg/m³),80.2707,13.0827,Monthly,103,Poor
015A1C3E,Bengaluru,01-01-2012,PM10 (µg/m³),77.5946,12.9716,Monthly,139,Poor
00271A20,Kolkata,01-02-2020,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,81,Moderate
01CB99D8,Delhi,01-03-2013,PM10 (µg/m³),77.1025,28.7041,Monthly,140,Poor
018727CC,Mumbai,01-12-2016,SO2 (ppb),72.8777,19.076,Monthly,44,Moderate
0086854F,Chennai,01-03-2018,NO2 (ppb),80.2707,13.0827,Monthly,7,Good
013FBDB5,Delhi,01-11-2010,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,79,Moderate
025754A2,Chennai,01-07-2015,SO2 (ppb),80.2707,13.0827,Monthly,41,Moderate
00646FD8,Chennai,01-10-2012,PM2.5 (µg/m³),80.2707,13.0827,Monthly,113,Poor
0117F163,Bengaluru,01-03-2021,PM10 (µg/m³),77.5946,12.9716,Monthly,167,Very Poor
01CA0FD3,Delhi,01-01-2011,NO2 (ppb),77.1025,28.7041,Monthly,12,Good
0181020B,Kolkata,01-10-2008,PM10 (µg/m³),88.3639,22.5726,Monthly,187,Very Poor
0177FB07,Chennai,01-08-2011,NO2 (ppb),80.2707,13.0827,Monthly,31,Moderate
0276B95A,Mumbai,01-10-2017,PM2.5 (µg/m³),72.8777,19.076,Monthly,192,Very Poor
005A3569,Kolkata,01-01-2000,SO2 (ppb),88.3639,22.5726,Monthly,17,Good
0244886D,Mumbai,01-11-2005,PM2.5 (µg/m³),72.8777,19.076,Monthly,114,Poor
01047177,Kolkata,01-08-2002,NO2 (ppb),88.3639,22.5726,Monthly,14,Good
0018BEF3,Kolkata,01-04-2010,PM2.5 (µg/m³),88.3639,22.5726,Monthly,52,Moderate
00A10866,Chennai,01-09-2014,SO2 (ppb),80.2707,13.0827,Monthly,36,Moderate
00BF5DAC,Bengaluru,01-09-2006,NO2 (ppb),77.5946,12.9716,Monthly,25,Good
000A21FB,Kolkata,01-07-2008,PM2.5 (µg/m³),88.3639,22.5726,Monthly,196,Very Poor
025B13F2,Chennai,01-06-2010,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,71,Moderate
020BA520,Delhi,01-04-2015,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,26,Good
013167A8,Kolkata,01-11-2003,SO2 (ppb),88.3639,22.5726,Monthly,8,Good
023EA1A7,Mumbai,01-12-2001,NO2 (ppb),72.8777,19.076,Monthly,8,Good
